item_id,item_name,category_id,category_name
10211,Elixir Sadida,12,Potion
10212,Elixir Crâ,12,Potion
10213,Elixir Iop,12,Potion
10214,Elixir Ecaflip,12,Potion
10215,Elixir Xélor,12,Potion
10216,Elixir Féca,12,Potion
10217,Elixir Enutrof,12,Potion
10218,Elixir Osamodas,12,Potion
10219,Elixir Sram,12,Potion
10227,Gemme de Mob l'Eponge,85,Pierre d'âme pleine
10228,Gemme de Bouftou Royal,85,Pierre d'âme pleine
10229,Gemme de Tournesol Affamé,85,Pierre d'âme pleine
10230,Gemme de Gelée Royale Bleue,85,Pierre d'âme pleine
10231,Gemme de Shin Larve,85,Pierre d'âme pleine
10233,Gemme de Scarabosse Doré,85,Pierre d'âme pleine
10234,Gemme de Bworkette,85,Pierre d'âme pleine
10235,Gemme de Dragon Cochon,85,Pierre d'âme pleine
10236,Gemme de Gelée Royale Menthe,85,Pierre d'âme pleine
10237,Gemme de Tofu Royal,85,Pierre d'âme pleine
10238,Gemme de Blop Coco Royal,85,Pierre d'âme pleine
10239,Gemme de Blop Griotte Royal,85,Pierre d'âme pleine
10240,Gemme de Blop Indigo Royal,85,Pierre d'âme pleine
10241,Gemme de Blop Reinette Royal,85,Pierre d'âme pleine
10242,Gemme de Rat Noir,85,Pierre d'âme pleine
10244,Gemme de Minotoror,85,Pierre d'âme pleine
10245,Gemme de Dark Vlad,85,Pierre d'âme pleine
10246,Gemme de Tanukouï San,85,Pierre d'âme pleine
10247,Gemme de Craqueleur Légendaire,85,Pierre d'âme pleine
10248,Gemme de Gardienne des Egouts,85,Pierre d'âme pleine
10249,Gemme de Gelée Royale Fraise,85,Pierre d'âme pleine
10250,Gemme de Maître Corbac,85,Pierre d'âme pleine
10251,Gemme de Blop Multicolore Royal,85,Pierre d'âme pleine
10252,Gemme de Corailleur Magistral,85,Pierre d'âme pleine
10253,Gemme de Gourlo le Terrible,85,Pierre d'âme pleine
10254,Gemme de Meulou,85,Pierre d'âme pleine
10255,Gemme de Wa Wabbit,85,Pierre d'âme pleine
10256,Gemme de Moon,85,Pierre d'âme pleine
10257,Gemme de Koulosse,85,Pierre d'âme pleine
10258,Gemme de Skeunk,85,Pierre d'âme pleine
10259,Gemme de Abraknyde Ancestral,85,Pierre d'âme pleine
10260,Gemme de Maître Pandore,85,Pierre d'âme pleine
10261,Gemme de Tynril,85,Pierre d'âme pleine
10262,Gemme de Gelée Royale Citron,85,Pierre d'âme pleine
10263,Gemme de Bworker,85,Pierre d'âme pleine
10264,Gemme de Sphincter Cell,85,Pierre d'âme pleine
10265,Gemme de Minotot,85,Pierre d'âme pleine
10266,Gemme de Silf le Rasboul Majeur,85,Pierre d'âme pleine
10267,Gemme de Péki Péki,85,Pierre d'âme pleine
10268,Gemme de Chêne Mou,85,Pierre d'âme pleine
10269,Gemme de Ougah,85,Pierre d'âme pleine
10270,Gemme de Kimbo,85,Pierre d'âme pleine
10275,Pévéton,24,Objet de Quête
10278,Gemme de Crocabulia,85,Pierre d'âme pleine
10287,Formule magique des quatre frères bandits,24,Objet de Quête
10289,Certificat Dopeul Crâ,24,Objet de Quête
10290,Certificat Dopeul Ecaflip,24,Objet de Quête
10291,Certificat Dopeul Eniripsa,24,Objet de Quête
10292,Certificat Dopeul Enutrof,24,Objet de Quête
10293,Certificat Dopeul Féca,24,Objet de Quête
10294,Certificat Dopeul Iop,24,Objet de Quête
10295,Certificat Dopeul Osamodas,24,Objet de Quête
10296,Certificat Dopeul Pandawa,24,Objet de Quête
10297,Certificat Dopeul Sacrieur,24,Objet de Quête
10298,Certificat Dopeul Sadida,24,Objet de Quête
10299,Certificat Dopeul Sram,24,Objet de Quête
10300,Certificat Dopeul Xélor,24,Objet de Quête
10302,Doplon Crâ,24,Objet de Quête
10303,Doplon Ecaflip,24,Objet de Quête
10304,Doplon Eniripsa,24,Objet de Quête
10305,Doplon Enutrof,24,Objet de Quête
10306,Doplon Féca,24,Objet de Quête
10307,Doplon Iop,24,Objet de Quête
10308,Doplon Osamodas,24,Objet de Quête
10309,Doplon Pandawa,24,Objet de Quête
10310,Doplon Sacrieur,24,Objet de Quête
10311,Doplon Sadida,24,Objet de Quête
10312,Doplon Sram,24,Objet de Quête
10313,Doplon Xélor,24,Objet de Quête
10325,Cadeau Bracelet du Tétounik,89,Cadeaux
10326,Cadeau Ceinture du Tétounik,89,Cadeaux
10327,Cadeau Chaussures du Tétounik,89,Cadeaux
10328,Cadeau Coiffe Mulet du Tétounik,89,Cadeaux
10330,Cadeau Yugure,89,Cadeaux
10331,Cadeau Yugoufle,89,Cadeaux
10332,Cadeau Yugolette,89,Cadeaux
10333,Cadeau Yugonnet,89,Cadeaux
10334,Cadeau L'Oxolature,89,Cadeaux
10335,Cadeau Bottines de la Denrée,89,Cadeaux
10336,Cadeau Oxano,89,Cadeaux
10337,Cadeau Coiffe de la Denrée,89,Cadeaux
10338,Cadeau Dagues de Noké,89,Cadeaux
10339,Cadeau Collier de Noké,89,Cadeaux
10340,Cadeau Cape de Noké,89,Cadeaux
10341,Cadeau Masque de Noké,89,Cadeaux
10342,Cadeau Masque Solaire,89,Cadeaux
10343,Cadeau Bouclier Solaire,89,Cadeaux
10344,Cadeau Anneau Solaire,89,Cadeaux
10345,Cadeau L'Esteban,89,Cadeaux
10346,Cadeau Limasque,89,Cadeaux
10347,Cadeau Limape,89,Cadeaux
10348,Cadeau Libottes,89,Cadeaux
10349,Cadeau Collertue,89,Cadeaux
10350,Cadeau Mitaines de Chisp,89,Cadeaux
10351,Cadeau Chispocasque,89,Cadeaux
10352,Cadeau Chispouclier,89,Cadeaux
10353,Cadeau Chispottes,89,Cadeaux
10354,Cadeau Golbottes,89,Cadeaux
10355,Cadeau Hache Téreau hache,89,Cadeaux
10356,Cadeau Fulgu au poing,89,Cadeaux
10357,Cadeau Corno fulgures,89,Cadeaux
10358,Cadeau Collier Sleump,89,Cadeaux
10359,Cadeau Bâton Poupinateur,89,Cadeaux
10360,Cadeau Les Sleumpettes,89,Cadeaux
10361,Cadeau Kaskwette,89,Cadeaux
10382,Parchemin de Bijoutier,13,Parchemin d'expérience
10383,Parchemin de Joaillomage,13,Parchemin d'expérience
10384,Parchemin de Boucher,13,Parchemin d'expérience
10385,Parchemin de Bricoleur,13,Parchemin d'expérience
10386,Parchemin de Forgemage d'Epées,13,Parchemin d'expérience
10387,Parchemin de Forgeur de Marteaux,13,Parchemin d'expérience
10388,Parchemin de Forgemage de Marteaux,13,Parchemin d'expérience
10389,Parchemin de Forgeur de Pelles,13,Parchemin d'expérience
10390,Parchemin de Forgemage de Pelles,13,Parchemin d'expérience
10391,Parchemin de Sculptemage de Bâtons,13,Parchemin d'expérience
10392,Parchemin de Sculptemage de Baguettes,13,Parchemin d'expérience
10393,Parchemin de Forgemage de Dagues,13,Parchemin d'expérience
10394,Parchemin de Sculptemage d'Arcs,13,Parchemin d'expérience
10395,Parchemin de Forgeur de Haches,13,Parchemin d'expérience
10396,Parchemin de Forgemage de Haches,13,Parchemin d'expérience
10397,Parchemin de Forgeur de Boucliers,13,Parchemin d'expérience
10398,Parchemin de Mineur,13,Parchemin d'expérience
10399,Parchemin de Poissonnier,13,Parchemin d'expérience
10400,Parchemin de Tailleur,13,Parchemin d'expérience
10401,Parchemin de Costumage,13,Parchemin d'expérience
10402,Parchemin d'Alchimiste,13,Parchemin d'expérience
10403,Parchemin de Paysan,13,Parchemin d'expérience
10404,Parchemin de Chasseur,13,Parchemin d'expérience
10405,Parchemin de Pêcheur,13,Parchemin d'expérience
10407,Parchemin de Cordomage,13,Parchemin d'expérience
10414,Couronne Koninginnedag,16,Chapeau
10417,Pierre d'âme de gardien de donjon,124,Pierre d'âme de gardien de donjon
10418,Pierre d'âme d'Archi-monstre,125,Pierre d'âme d'Archi-monstre
10456,Potion vers Mob l'Eponge,12,Potion
10457,Potion vers Bouftou Royal,12,Potion
10458,Potion vers Tournesol Affamé,12,Potion
10459,Potion vers Gelée Royale Bleue,12,Potion
10460,Potion vers Shin Larve,12,Potion
10461,Potion vers Wabbit Gm,12,Potion
10462,Potion vers Scarabosse Doré,12,Potion
10463,Potion vers Bworkette,12,Potion
10464,Potion vers Dragon Cochon,12,Potion
10465,Potion vers Mominotor,12,Potion
10466,Potion vers Déminoboule,12,Potion
10467,Potion vers Gelée Royale Menthe,12,Potion
10468,Potion vers Tofu Royal,12,Potion
10469,Potion vers Blop Coco Royal,12,Potion
10470,Potion vers Blop Griotte Royal,12,Potion
10471,Potion vers Blop Indigo Royal,12,Potion
10472,Potion vers Blop Reinette Royal,12,Potion
10473,Potion vers Rat Noir,12,Potion
10474,Potion vers Rat Blanc,12,Potion
10475,Potion vers Minotoror,12,Potion
10476,Potion vers Dark Vlad,12,Potion
10477,Potion vers Tanukouï San,12,Potion
10478,Potion vers Craqueleur Légendaire,12,Potion
10479,Potion vers Gelée Royale Fraise,12,Potion
10480,Potion vers Maître Corbac,12,Potion
10481,Potion vers Blop Multicolore Royal,12,Potion
10482,Potion vers Corailleur Magistral,12,Potion
10483,Potion vers Gourlo le Terrible,12,Potion
10484,Potion vers Meulou,12,Potion
10485,Potion vers Wa Wabbit,12,Potion
10486,Potion vers Moon,12,Potion
10487,Potion vers Koulosse,12,Potion
10488,Potion vers Skeunk,12,Potion
10489,Potion vers Abraknyde Ancestral,12,Potion
10490,Potion vers Maître Pandore,12,Potion
10491,Potion vers Tynril,12,Potion
10492,Potion vers Tynril Consterné,12,Potion
10493,Potion vers Tynril Déconcerté,12,Potion
10494,Potion vers Tynril Perfide,12,Potion
10495,Potion vers Gelée Royale Citron,12,Potion
10496,Potion vers Bworker,12,Potion
10497,Potion vers Sphincter Cell,12,Potion
10498,Potion vers Minotot,12,Potion
10499,Potion vers Silf le Rasboul Majeur,12,Potion
10500,Potion vers Crocabulia,12,Potion
10501,Potion vers Péki Péki,12,Potion
10502,Potion vers Chêne Mou,12,Potion
10503,Potion vers Ougah,12,Potion
10504,Potion vers Kimbo,12,Potion
10506,Parchemin de Sort Spécial Flèche de dispersion,75,Parchemin de sort
10507,Parchemin de Sort Spécial Retraite anticipée,75,Parchemin de sort
10508,Parchemin de Sort Spécial Mise en Garde,75,Parchemin de sort
10509,Parchemin de Sort Spécial Mot Lotof,75,Parchemin de sort
10510,Parchemin de Sort Spécial Ivresse,75,Parchemin de sort
10511,Parchemin de Sort Spécial Douleur partagée,75,Parchemin de sort
10512,Parchemin de Sort Spécial Arbre de vie,75,Parchemin de sort
10513,Parchemin de Sort Spécial Raulebaque,75,Parchemin de sort
10515,Cadeau Couronne Koninginnedag,89,Cadeaux
10516,Transformation flammèche,27,Objet de Mutation
10518,Recette de la Corde d'escalade,24,Objet de Quête
10519,Recette des Pierres de souillure impures,24,Objet de Quête
10520,Recette des Pierres de souillure,24,Objet de Quête
10544,Gelutin,18,Familier
10552,Yugonnet,16,Chapeau
10553,Chapeau de Tolot,16,Chapeau
10554,Chapeau de Beneji,16,Chapeau
10555,Bouclier du Real Boitar,82,Bouclier
10556,Bouclier des Bouftons Rouges,82,Bouclier
10557,Gantelet du Real Boitar,9,Anneau
10558,Gantelet des Bouftons Rouges,9,Anneau
10559,Ceinture de Tolot,10,Ceinture
10560,Ceinture de Mounu,10,Ceinture
10561,Bottes du Real Boitar,11,Botte
10562,Bottes des Bouftons Rouges,11,Botte
10563,Orbe reconstituant,50,Pierre précieuse
10564,Paquet orbe reconstituant,89,Cadeaux
10587,Etoffe des Héros,55,Etoffe
10597,Fantôme de Gelutin,90,Fantôme de Familier
10598,Cadeau Gelutin,89,Cadeaux
10599,Certificat de mise en chanil : Gelutin,77,Certificat de mise en chanil
10601,Certificat de reconstitution,24,Objet de Quête
10602,Parchemin de Sort Apprivoisement de monture,75,Parchemin de sort
10603,Parchemin de Sort Capture d'âmes,75,Parchemin de sort
10604,Parchemin de Sort Marteau de Moon,75,Parchemin de sort
10605,Parchemin de Sort Boomerang perfide,75,Parchemin de sort
10606,Gemme de Rat Blanc,85,Pierre d'âme pleine
10608,Potion vers Kralamoure Géant,12,Potion
10613,Rune Pa Pi,78,Rune de forgemagie
10615,Rune Pa Pi Per,78,Rune de forgemagie
10616,Rune Ra Pi Per,78,Rune de forgemagie
10618,Rune Pa Do Per,78,Rune de forgemagie
10619,Rune Ra Do Per,78,Rune de forgemagie
10621,Ordres des Sacre,24,Objet de Quête
10622,Epée de Grüt,6,Epée
10623,Amulette de Grüt,1,Amulette
10624,Ceinture de Grüt,10,Ceinture
10625,Bottes de Grüt,11,Botte
10626,Epée de Kocksis,6,Epée
10627,Anneau de Kocksis,9,Anneau
10628,Bottes de Kocksis,11,Botte
10629,Ceinture de Kocksis,10,Ceinture
10630,Bâton de Gobeuf,4,Bâton
10631,Amulette de Gobeuf,1,Amulette
10632,Ceinture de Gobeuf,10,Ceinture
10633,Anneau de Gobeuf,9,Anneau
10634,Arc de Laikteur,2,Arc
10635,Amulette de Laikteur,1,Amulette
10636,Anneau de Laikteur,9,Anneau
10637,Bottes de Laikteur,11,Botte
10638,Epée de Rekto Topi,6,Epée
10639,Amulette de Rekto Topi,1,Amulette
10640,Ceinture de Rekto Topi,10,Ceinture
10641,Bottes de Rekto Topi,11,Botte
10642,Pioche de Grizou,21,Pioche
10643,Anneau de Grizou,9,Anneau
10644,Bottes de Grizou,11,Botte
10645,Ceinture de Grizou,10,Ceinture
10647,Cadeau Bottes du Real Boitar,89,Cadeaux
10648,Cadeau Ceinture de Tolot,89,Cadeaux
10649,Cadeau Gantelet du Real Boitar,89,Cadeaux
10650,Cadeau Bouclier du Real Boitar,89,Cadeaux
10651,Cadeau Chapeau de Tolot,89,Cadeaux
10652,Cadeau Bottes des Bouftons Rouges,89,Cadeaux
10653,Cadeau Ceinture de Mounu,89,Cadeaux
10654,Cadeau Gantelet des Bouftons Rouges,89,Cadeaux
10655,Cadeau Bouclier des Bouftons Rouges,89,Cadeaux
10656,Cadeau Chapeau de Beneji,89,Cadeaux
10657,Chercheur d'Ogrines,18,Familier
10658,Fantôme de Chercheur d'Ogrines,90,Fantôme de Familier
10659,Oeuf du Chercheur d'Ogrines,72,Oeuf de familier
10660,Cadeau Oeuf de Chercheur d'Ogrines,89,Cadeaux
10661,Certificat de mise en chanil : Chercheur d'Ogrines,77,Certificat de mise en chanil
10662,Rune Pa Prospe,78,Rune de forgemagie
10663,Brioche à la viande de bouftou,33,Pain
10664,Abragland,94,Objet utilisable
10665,Coffre de Jorbak,94,Objet utilisable
10667,Empreinte de Jorbak,24,Objet de Quête
10668,Bonne fortune de Jorbak,28,Nourriture boost
10669,Potion de crapaud-mufle,12,Potion
10670,Parchemin de Persimol,94,Objet utilisable
10673,Potion de HmmMmmMmmm,12,Potion
10674,Mmmmm,28,Nourriture boost
10675,Cadeau Dofusien,89,Cadeaux
10676,Double effet Kill Coos,28,Nourriture boost
10677,Shigekax Kill Coos,42,Friandise
10678,Voyager sans jamais perdre le Nord,25,Document
10680,Souvenir sanglant du Goultarminator,24,Objet de Quête
10681,Transformation en Crapaud-mufle,31,Roleplay Buffs
10682,Le secret de Persimol,29,Bénédiction
10685,Casque du Roks Or,16,Chapeau
10686,Cape du Roks Or,17,Cape
10687,Anneau du Roks Or,9,Anneau
10688,Ceinture du Roks Or,10,Ceinture
10689,Cadeau Epée de Grüt,89,Cadeaux
10690,Cadeau Amulette de Grüt,89,Cadeaux
10691,Cadeau Ceinture de Grüt,89,Cadeaux
10692,Cadeau Bottes de Grüt,89,Cadeaux
10693,Cadeau Epée de Kocksis,89,Cadeaux
10694,Cadeau Anneau de Kocksis,89,Cadeaux
10695,Cadeau Bottes de Kocksis,89,Cadeaux
10696,Cadeau Ceinture de Kocksis,89,Cadeaux
10697,Cadeau Bâton de Gobeuf,89,Cadeaux
10698,Cadeau Amulette de Gobeuf,89,Cadeaux
10699,Cadeau Ceinture de Gobeuf,89,Cadeaux
10700,Cadeau Anneau de Gobeuf,89,Cadeaux
10701,Cadeau Arc de Laikteur,89,Cadeaux
10702,Cadeau Amulette de Laikteur,89,Cadeaux
10703,Cadeau Anneau de Laikteur,89,Cadeaux
10704,Cadeau Bottes de Laikteur,89,Cadeaux
10705,Cadeau Epée de Rekto Topi,89,Cadeaux
10706,Cadeau Amulette de Rekto Topi,89,Cadeaux
10707,Cadeau Ceinture de Rekto Topi,89,Cadeaux
10708,Cadeau Bottes de Rekto Topi,89,Cadeaux
10709,Cadeau Pioche de Grizou,89,Cadeaux
10710,Cadeau Anneau de Grizou,89,Cadeaux
10711,Cadeau Bottes de Grizou,89,Cadeaux
10712,Cadeau Ceinture de Grizou,89,Cadeaux
10715,Poudre de Créatoune,48,Poudre
10716,Hormone d'Atouin,48,Poudre
10717,Hormone de Bébé Pandawa,48,Poudre
10718,Hormone de Bilby,48,Poudre
10719,Hormone de Bwak,48,Poudre
10720,Hormone de Bworky,48,Poudre
10721,Hormone de Chacha,48,Poudre
10722,Hormone de Chacha Angora,48,Poudre
10723,Hormone de Chacha Tigré,48,Poudre
10724,Hormone de Crocodaille,48,Poudre
10725,Hormone d'Ecureuil Chenapan,48,Poudre
10726,Hormone de Fëanor,48,Poudre
10727,Hormone de Koalak Sanguin,48,Poudre
10728,Hormone de Kouin-Kouin,48,Poudre
10729,Hormone de Léopardo,48,Poudre
10730,Hormone de Mini Wa,48,Poudre
10731,Hormone de Nomoon,48,Poudre
10732,Hormone de Péki,48,Poudre
10733,Hormone de Petit Chacha Blanc,48,Poudre
10734,Hormone de Petit Chienchien Noir,48,Poudre
10735,Hormone de Pioute,48,Poudre
10736,Hormone de Ross,48,Poudre
10737,Hormone de Vilain Petit Corbac,48,Poudre
10738,Hormone de Wabbit,48,Poudre
10739,Hormone de Walk,48,Poudre
10740,Hormone de Willy le Relou,48,Poudre
10741,Hormone de Marcassin,48,Poudre
10742,Hormone de Miniminotot,48,Poudre
10743,Hormone de Tiwabbit Kiafin,48,Poudre
10744,Hormone de Chauffe-Souris,48,Poudre
10745,Hormone de Dragoune Noire,48,Poudre
10746,Hormone de Bouloute du Parrain,48,Poudre
10747,Hormone de Gelutin,48,Poudre
10748,Hormone de Shushu de Rushu,48,Poudre
10749,Hormone de Vampyrette,48,Poudre
10750,Potion d'Amélioration d'Atouin,116,Potion de familier
10751,Potion d'Amélioration de Bébé Pandawa,116,Potion de familier
10752,Potion d'Amélioration de Bilby,116,Potion de familier
10753,Potion d'Amélioration de Bwak,116,Potion de familier
10754,Potion d'Amélioration de Bworky,116,Potion de familier
10755,Potion d'Amélioration de Chacha,116,Potion de familier
10756,Potion d'Amélioration de Chacha Angora,116,Potion de familier
10757,Potion d'Amélioration de Chacha Tigré,116,Potion de familier
10758,Potion d'Amélioration de Crocodaille,116,Potion de familier
10759,Potion d'Amélioration d'Ecureuil Chenapan,116,Potion de familier
10760,Potion d'Amélioration de Fëanor,116,Potion de familier
10761,Potion d'Amélioration de Koalak Sanguin,116,Potion de familier
10762,Potion d'Amélioration de Kouin-Kouin,116,Potion de familier
10763,Potion d'Amélioration de Léopardo,116,Potion de familier
10764,Potion d'Amélioration de Mini Wa,116,Potion de familier
10765,Potion d'Amélioration de Nomoon,116,Potion de familier
10766,Potion d'Amélioration de Péki,116,Potion de familier
10767,Potion d'Amélioration de Petit Chacha Blanc,116,Potion de familier
10768,Potion d'Amélioration de Petit Chienchien Noir,116,Potion de familier
10769,Potion d'Amélioration de Pioute,116,Potion de familier
10770,Potion d'Amélioration de Ross,116,Potion de familier
10771,Potion d'Amélioration de Vilain Petit Corbac,116,Potion de familier
10772,Potion d'Amélioration de Wabbit,116,Potion de familier
10773,Potion d'Amélioration de Walk,116,Potion de familier
10774,Potion d'Amélioration de Willy le Relou,116,Potion de familier
10775,Potion d'Amélioration de Marcassin,116,Potion de familier
10776,Potion d'Amélioration de Miniminotot,116,Potion de familier
10777,Potion d'Amélioration de Tiwabbit Kiafin,116,Potion de familier
10778,Potion d'Amélioration de Chauffe-Souris,116,Potion de familier
10779,Potion d'Amélioration de Dragoune Noire,116,Potion de familier
10780,Potion d'Amélioration de Bouloute du Parrain,116,Potion de familier
10781,Potion d'Amélioration de Gelutin,116,Potion de familier
10782,Potion d'Amélioration de Shushu de Rushu,116,Potion de familier
10783,Potion d'Amélioration de Vampyrette,116,Potion de familier
10784,Amulette du débutant,1,Amulette
10785,Anneau du débutant,9,Anneau
10786,Peau parfaite de Koalak Immature,24,Objet de Quête
10787,Aile parfaite de Dragodinde Rousse Sauvage,24,Objet de Quête
10788,Aile parfaite de Dragodinde,24,Objet de Quête
10789,Poils irritants de Koalak Forestier,24,Objet de Quête
10790,Os magique de Mama Koalak,24,Objet de Quête
10791,Poils de Barbe urticants du Warko Marron,24,Objet de Quête
10792,Potion de soin du débutant,12,Potion
10793,Pain du débutant,33,Pain
10794,Bottes du débutant,11,Botte
10795,Poisson Deukloche du débutant,49,Poisson comestible
10796,Mexicanos du débutant,69,Viande comestible
10797,Epée Tulante du débutant,6,Epée
10798,Bouclier du débutant,82,Bouclier
10799,Ceinture du débutant,10,Ceinture
10800,Cape du débutant,17,Cape
10801,Chapeau du débutant,16,Chapeau
10802,Dragoune Dorée,18,Familier
10804,Cadeau Dragoune Dorée,89,Cadeaux
10805,Transformation Fantôme Dragoune Dorée,27,Objet de Mutation
10806,Certificat de mise en chanil : Dragoune Dorée,77,Certificat de mise en chanil
10807,Fantôme de Dragoune Dorée,90,Fantôme de Familier
10808,Hormone de Dragoune Dorée,48,Poudre
10809,Potion d'Amélioration de Dragoune Dorée,116,Potion de familier
10810,Hormone de Chercheur d'Ogrines,48,Poudre
10811,Potion d'Amélioration de Chercheur d'Ogrines,116,Potion de familier
10812,Message anonyme,24,Objet de Quête
10813,Liste de noms,24,Objet de Quête
10814,Caisse pour Pandetté,24,Objet de Quête
10815,Liquide étrange,24,Objet de Quête
10816,Pétale Fané de Rose Démoniaque,24,Objet de Quête
10817,Anti-dépendant,24,Objet de Quête
10818,Hache de l'initié,19,Hache
10825,Goulifié,30,Malédiction
10826,Avis d'expulsion,24,Objet de Quête
10827,Potion de soin larvesque,12,Potion
10828,Casque de boufbowl,16,Chapeau
10829,Kamapêche,20,Outil
10830,Banana Cape,17,Cape
10831,Bananagrume,46,Fruit
10832,Craqueloroche,94,Objet utilisable
10833,Chapain,33,Pain
10834,Coiffe Wouaf,16,Chapeau
10835,Cachet du bizut,50,Pierre précieuse
10836,Boufbamu,1,Amulette
10838,Orangé,30,Malédiction
10839,Monstre Pain,33,Pain
10840,Monstre Pain consommable,33,Pain
10841,Marron,30,Malédiction
10842,Transformation en chacha,31,Roleplay Buffs
10843,Note sur Krtek,24,Objet de Quête
10844,Mmmmm,31,Roleplay Buffs
10846,Phéro-Cape,17,Cape
10847,Bottes d'Hulkrap,11,Botte
10848,Bottes de Klüme,11,Botte
10849,Ceinture d'Hulkrap,10,Ceinture
10850,Ceinture de Klüme,10,Ceinture
10851,Ceinture de Kloug,10,Ceinture
10852,Amulette d'Hulkrap,1,Amulette
10853,Amulette de Kloug,1,Amulette
10854,Anneau de Klüme,9,Anneau
10855,Anneau de Kloug,9,Anneau
10856,Hache d'Hulkrap,19,Hache
10857,Marteau de Klüme,7,Marteau
10858,Baguette de Kloug,3,Baguette
10860,Potion de changement de nom,12,Potion
10861,Potion de changement des couleurs,12,Potion
10862,Potion de changement de sexe,12,Potion
10863,Raknaille,18,Familier
10864,Meuch,18,Familier
10865,Tofoudre,18,Familier
10866,Pykur,18,Familier
10867,Fantôme de Raknaille,90,Fantôme de Familier
10868,Fantôme de Meuch,90,Fantôme de Familier
10869,Fantôme de Tofoudre,90,Fantôme de Familier
10870,Fantôme de Pykur,90,Fantôme de Familier
10871,Cadeau Raknaille,89,Cadeaux
10872,Cadeau Meuch,89,Cadeaux
10873,Cadeau Tofoudre,89,Cadeaux
10874,Cadeau Pykur,89,Cadeaux
10875,Certificat de mise en chanil : Raknaille,77,Certificat de mise en chanil
10876,Certificat de mise en chanil : Meuch,77,Certificat de mise en chanil
10877,Certificat de mise en chanil : Tofoudre,77,Certificat de mise en chanil
10878,Certificat de mise en chanil : Pykur,77,Certificat de mise en chanil
10879,Hormone de Raknaille,48,Poudre
10880,Hormone de Meuch,48,Poudre
10881,Hormone de Tofoudre,48,Poudre
10882,Hormone de Pykur,48,Poudre
10883,Potion d'Amélioration de Raknaille,116,Potion de familier
10884,Potion d'Amélioration de Meuch,116,Potion de familier
10885,Potion d'Amélioration de Tofoudre,116,Potion de familier
10886,Potion d'Amélioration de Pykur,116,Potion de familier
10887,Cadeau Amulette d'Hulkrap,89,Cadeaux
10888,Cadeau Amulette de Kloug,89,Cadeaux
10889,Cadeau Baguette de Kloug,89,Cadeaux
10890,Cadeau Marteau de Klüme,89,Cadeaux
10891,Cadeau Hache d'Hulkrap,89,Cadeaux
10892,Cadeau Anneau de Klüme,89,Cadeaux
10893,Cadeau Anneau de Kloug,89,Cadeaux
10894,Cadeau Ceinture d'Hulkrap,89,Cadeaux
10895,Cadeau Ceinture de Klüme,89,Cadeaux
10896,Cadeau Ceinture de Kloug,89,Cadeaux
10897,Cadeau Bottes d'Hulkrap,89,Cadeaux
10898,Cadeau Bottes de Klüme,89,Cadeaux
10899,Bâton du Manitou Zoth,4,Bâton
10900,Eclat de coquille,24,Objet de Quête
10901,Gigantesque Canine,24,Objet de Quête
10902,Slip du Manitou Zoth,24,Objet de Quête
10903,Clef de l'antre du Manitou Zoth,24,Objet de Quête
10904,Grozillamu,1,Amulette
10906,Bouclier Draconique,82,Bouclier
10908,Cadeau Donjons Beta-Test DOFUS 2.0,89,Cadeaux
10909,Phéromone de Tofu,48,Poudre
10910,Cadeau Coffret Collector DOFUS 2.0,89,Cadeaux
10911,Potion de Rappel de M. Scouty,12,Potion
10912,Cadeau de Nowel ridicule,89,Cadeaux
10913,Cadeau de Nowel satisfaisant,89,Cadeaux
10914,Cadeau de Nowel potentiellement surpuissant,89,Cadeaux
10915,Ordre de mission de Félix Nowel,24,Objet de Quête
10916,Félicitations de Félix Nowel,24,Objet de Quête
10917,Petite caisse de cadeaux,24,Objet de Quête
10918,Caisse de cadeaux,24,Objet de Quête
10919,Grosse caisse de cadeaux,24,Objet de Quête
10920,Biscuits de Nowel,24,Objet de Quête
10921,Cadeau scellé du Minotoboule,24,Objet de Quête
10922,Bouclier du Bûcheron Primordial,82,Bouclier
10923,Bouclier du Forgeur d'Epées Primordial,82,Bouclier
10924,Bouclier du Sculpteur d'Arcs Primordial,82,Bouclier
10925,Bouclier du Forgeur de Marteaux Primordial,82,Bouclier
10926,Bouclier du Cordonnier Primordial,82,Bouclier
10927,Bouclier du Bijoutier Primordial,82,Bouclier
10928,Bouclier du Forgeur de Dagues Primordial,82,Bouclier
10929,Bouclier du Sculpteur de Bâtons Primordial,82,Bouclier
10930,Bouclier du Sculpteur de Baguettes Primordial,82,Bouclier
10931,Bouclier du Forgeur de Pelles Primordial,82,Bouclier
10932,Bouclier du Mineur Primordial,82,Bouclier
10933,Bouclier du Boulanger Primordial,82,Bouclier
10934,Bouclier de l'Alchimiste Primordial,82,Bouclier
10935,Bouclier du Tailleur Primordial,82,Bouclier
10936,Bouclier du Paysan Primordial,82,Bouclier
10937,Bouclier du Forgeur de Haches Primordial,82,Bouclier
10938,Bouclier du Pêcheur Primordial,82,Bouclier
10939,Bouclier du Chasseur Primordial,82,Bouclier
10940,Bouclier du Forgemage de Dagues Primordial,82,Bouclier
10941,Bouclier du Forgemage d'Epées Primordial,82,Bouclier
10942,Bouclier du Forgemage de Marteaux Primordial,82,Bouclier
10943,Bouclier du Forgemage de Pelles Primordial,82,Bouclier
10944,Bouclier du Forgemage de Haches Primordial,82,Bouclier
10945,Bouclier du Sculptemage d'Arcs Primordial,82,Bouclier
