id,name,category_id
9901,Puissante garde,31
9902,Impressionnante garde,31
9903,Potion de modification de guilde,12
9904,Pouflage,31
9905,Toflage,31
9906,Tombeflage,31
9907,Rocheflage,31
9908,Tabouflage,31
9909,Souflage,31
9910,Touflage,31
9911,Camouflage immobile,31
9912,Pandawa attitude,31
9916,Parchemin de Sort Spécial Laisse spirituelle,75
9917,Parchemin de prime,24
9919,Bague du hibou,9
9920,Parchemin de prime accompli,24
9921,Bracelet du Tétounik,9
9922,Ceinture du Tétounik,10
9923,Chaussures du Tétounik,11
9924,Corno fulgures,16
9925,Fulgu au poing,9
9926,Hache Téreau hache,19
9927,Golbottes,11
9928,Bottes Siks Won Naïne,11
9929,Ceinture Siks Won Naïne,10
9930,Masque Siks Won Naïne,16
9931,Coiffe Mulet du Tétounik,16
9932,Touffe de poils du Tavernier Bagrutte,24
9933,Cape Siks Won Naïne,17
9934,Clef de l'enclos,24
9935,Corde d'escalade,15
9936,Caskostar,16
9937,Le Chapleau,16
9938,Sabroh,6
9939,La Chaplanne,4
9940,Nacre brute,51
9941,Nacre,50
9942,Anneau de la mort,9
9943,Les Chaplures,11
9944,La Chaplivate,1
9945,Sac de Bouba le Prophète,81
9946,Cristal de Kain Dharyn,24
9947,Cristal de Kain Dharyn enchanté,24
9948,Tibia du chef des voleurs,24
9949,Pâte à Tra Khben,110
9950,Pierre de souillure bleue impure,51
9951,Pierre de souillure jaune impure,51
9952,Pierre de souillure verte impure,51
9953,Pierre de souillure bleue,50
9954,Pierre de souillure jaune,50
9955,Pierre de souillure verte,50
9956,Pierre des Âmes Souillées,24
9958,Caisse d'équipement bontarien,24
9959,Rapport d'expertise,24
9960,Clefs de l'entrepôt,24
9961,Marteau Martel,7
9962,Caisse de minerai,24
9963,Marteau de Forgeron,24
9964,Cadeau Dragodinde Kraméléhon,89
9965,Méthode d'élevage canin,24
9966,Butin du convoi,24
9967,Comment préparer du Gloutoburg,24
9968,Bouteille de Gloutoburg,79
9969,Salace de poissons empoisonnée,15
9970,Recette de la Salace de poissons,24
9971,Clefs de Mulic Bere,24
9972,Marteau de Forgeur de Grattoir,7
9973,Extrémité du Grattoir,15
9974,Tailladeuse de Manche,5
9975,Manche du Grattoir,15
9976,Grattoir à dos inachevé,15
9977,Grattoir à dos Spentox,24
9978,Armée de Tiques de sanglier des plaines,24
9979,Philtre de Longévité,12
9980,Plat de Gra-vette,49
9981,Farine Humée,52
9982,Salade Houbée,69
9983,Pain Phecte,33
9984,Liste des ingrédients d'antan,24
9985,Recette du Pain Phecte,24
9986,Recette de la Farine Humée,24
9987,Recette de la Salade Houbée,24
9988,Recette du Plat de Gra-vette,24
9989,Recette du Philtre de Longévité,24
9990,Broche de Gueurle,24
9993,Sabine,32
9995,Parchemin lié de mercenaire,87
9996,Lot de cent parchemins de mercenariat,87
9997,Clef du repaire des bandits,24
9999,Copie de la clef du repaire des bandits,84
10000,Touffe de poils de Grimpill,24
10001,Lot de dix parchemins de mercenariat,87
10002,Parchemin vierge de mercenariat,87
10003,Gelée Sbihaine,110
10004,L'art d'utiliser la Gelée Sbihaine,24
10005,Documents confidentiels,24
10006,Rapport suspicieux,24
10007,Fiole de poison brâkmarien,24
10008,Registre des clients,24
10009,Xephirès,32
10010,Clef de la salle de jeu,24
10011,Coeur de Trape,24
10012,Coeur de Trape,24
10013,Coeur de Trape,24
10014,Chèque de Trape,24
10015,Liste de courses d'Oto Mustam,24
10016,Hache Léenne,24
10017,Katana de Nara,24
10018,Schéma de la Pince à Linge,15
10019,Seau de Pinces à Linge,15
10020,Poupée Malmenée,24
10021,Poupée Rafistolée,24
10022,Poupée Enchantée,24
10023,Registre des rondes,24
10024,Vieux Grimoire Bwork,24
10025,Fièvre du Gloutoburg,30
10026,Recette de la salace de poissons,24
10028,Recette du Tissu de Rapiéçage,24
10029,Recette de la Teinture Orange Sanguine,24
10030,Tissu de Rapiéçage,55
10031,Teinture Orange Sanguine,70
10032,Bandana Rapiécé,24
10033,Ordre de mission,24
10034,Liste du Mage Ax,24
10035,Résultat de la Révélation,24
10036,Fée lanceuse de Griffe Joueuse,74
10042,Fée lanceuse de Langue Rapeuse,74
10043,Le désir d'être belle,30
10044,Lotion de beauté de Mylaise,12
10052,Potion d'oubli : 'Laisse spirituelle',43
10054,Anneau du Vampyre,9
10055,Amulette du Vampyre,1
10056,Ceinture du Vampyre,10
10057,Rune de chasse,78
10058,Cape du Vampyre,17
10061,Bottes du Vampyre,11
10063,Le désir d'être belle,31
10073,Bouclier hispanique,82
10074,Lettre du chef des voleurs,24
10075,Bouillie infâme,24
10076,Bouclier hispanique unique,82
10077,Terra Cogita,32
10078,Eni Hoube,32
10079,Pain Trépide,33
10080,Message des renégats,24
10081,Message du chef des renégats,24
10082,Cocktail Moritov,24
10083,Salace de poissons,49
10084,Sifflet d'appel,24
10085,Ordre d'exécution,87
10086,Canine de bandit des plaines,24
10087,Rendez-vous de Xarthan,24
10088,Mouchoir usé,24
10089,Caisse de marchandises,24
10090,Liste de fournitures de Nara,24
10091,Notes sur La malédiction d'Erazal,24
10092,Ordre d'annulation,24
10102,Masque du Vampyre,16
10103,Lettre pour Fidji Merline,24
10104,Mangeoire trafiquée,24
10105,Patte couverte de poils,24
10106,Vampyrette,18
10107,Chauffe-souris,18
10108,Fantôme de Vampyrette,90
10109,Fantôme de Chauffe-souris,90
10118,Croc Gland fraichement dompté,32
10119,Goulyfié,30
10121,Petit caillou,51
10122,Liste de Norb,24
10125,Arc du bandit archer,2
10126,Epée du bandit fine-lame,6
10127,Bâton du bandit baroudeur,4
10131,Cadeau Vampyrette,89
10132,Cadeau Chauffe-souris,89
10133,Baguette du bandit ensorceleur,3
10134,Certificat de mise en chanil : Vampyrette,77
10135,Certificat de mise en chanil : Chauffe-souris,77
10140,Cadeau Anneau du Vampyre,89
10141,Cadeau Amulette du Vampyre,89
10142,Cadeau Ceinture du Vampyre,89
10143,Cadeau Cape du Vampyre,89
10144,Cadeau Bottes du Vampyre,89
10145,Cadeau Masque du Vampyre,89
10146,Cadeau Sac de Bouba le Prophète,89
10147,Cadeau Caskostar,89
10148,Cadeau Sabroh,89
10149,Cadeau Anneau de la mort,89
10150,Cadeau Chapleau,89
10151,Cadeau Le Chaplanne,89
10152,Cadeau Les Chaplures,89
10153,Cadeau La Chaplivate,89
10155,Yugolette,1
10156,Yugoufle,11
10157,Yugure,10
10158,Bouclier trophée du Dark Vlad,82
10159,Bouclier trophée du Moon,82
10160,Bouclier trophée du Chêne Mou,82
10161,Bouclier trophée du Dragon Cochon,82
10162,Bouclier trophée du Minotoror,82
10163,Bouclier trophée du Kimbo,82
10164,Bouclier trophée du Wa Wabbit,82
10165,Bouclier trophée du Koulosse,82
10166,Bouclier trophée du Sphincter Cell,82
10167,Bouclier trophée du Bworker,82
10168,Chispottes,11
10169,Chispouclier,82
10170,Chispocasque,16
10171,Mitaines de Chisp,9
10172,Collertue,1
10173,Libottes,11
10174,Limape,17
10175,Limasque,16
10180,L'Esteban,1
10181,Anneau solaire,9
10182,Bouclier solaire,82
10183,Masque solaire,16
10184,Masque de Noké,16
10185,Cape de Noké,17
10186,Collier de Noké,1
10187,Dagues de Noké,5
10188,Coiffe de la Denrée,16
10189,Oxano,9
10190,Bottines de la Denrée,11
10191,L'oxolature,10
10192,Cadeau Cape Siks Won Naïne,89
10193,Cadeau Masque Siks Won Naïne,89
10194,Cadeau Ceinture Siks Won Naïne,89
10195,Cadeau Bottes Siks Won Naïne,89
10207,Trousseau de clefs,24
10208,Elixir Pandawa,12
10209,Elixir Sacrieur,12
10210,Elixir Eniripsa,12
10211,Elixir Sadida,12
10212,Elixir Crâ,12
10213,Elixir Iop,12
10214,Elixir Ecaflip,12
10215,Elixir Xélor,12
10216,Elixir Féca,12
10217,Elixir Enutrof,12
10218,Elixir Osamodas,12
10219,Elixir Sram,12
10227,Gemme de Mob l'Eponge,85
10228,Gemme de Bouftou Royal,85
10229,Gemme de Tournesol Affamé,85
10230,Gemme de Gelée Royale Bleue,85
10231,Gemme de Shin Larve,85
10233,Gemme de Scarabosse Doré,85
10234,Gemme de Bworkette,85
10235,Gemme de Dragon Cochon,85
10236,Gemme de Gelée Royale Menthe,85
10237,Gemme de Tofu Royal,85
10238,Gemme de Blop Coco Royal,85
10239,Gemme de Blop Griotte Royal,85
10240,Gemme de Blop Indigo Royal,85
10241,Gemme de Blop Reinette Royal,85
10242,Gemme de Rat Noir,85
10244,Gemme de Minotoror,85
10245,Gemme de Dark Vlad,85
10246,Gemme de Tanukouï San,85
10247,Gemme de Craqueleur Légendaire,85
10248,Gemme de Gardienne des Egouts,85
10249,Gemme de Gelée Royale Fraise,85
10250,Gemme de Maître Corbac,85
10251,Gemme de Blop Multicolore Royal,85
10252,Gemme de Corailleur Magistral,85
10253,Gemme de Gourlo le Terrible,85
10254,Gemme de Meulou,85
10255,Gemme de Wa Wabbit,85
10256,Gemme de Moon,85
10257,Gemme de Koulosse,85
10258,Gemme de Skeunk,85
10259,Gemme de Abraknyde Ancestral,85
10260,Gemme de Maître Pandore,85
10261,Gemme de Tynril,85
10262,Gemme de Gelée Royale Citron,85
10263,Gemme de Bworker,85
10264,Gemme de Sphincter Cell,85
10265,Gemme de Minotot,85
10266,Gemme de Silf le Rasboul Majeur,85
10267,Gemme de Péki Péki,85
10268,Gemme de Chêne Mou,85
10269,Gemme de Ougah,85
10270,Gemme de Kimbo,85
10275,Pévéton,24
10278,Gemme de Crocabulia,85
10287,Formule magique des quatre frères bandits,24
10289,Certificat Dopeul Crâ,24
10290,Certificat Dopeul Ecaflip,24
10291,Certificat Dopeul Eniripsa,24
10292,Certificat Dopeul Enutrof,24
10293,Certificat Dopeul Féca,24
10294,Certificat Dopeul Iop,24
10295,Certificat Dopeul Osamodas,24
10296,Certificat Dopeul Pandawa,24
10297,Certificat Dopeul Sacrieur,24
10298,Certificat Dopeul Sadida,24
10299,Certificat Dopeul Sram,24
10300,Certificat Dopeul Xélor,24
10302,Doplon Crâ,24
10303,Doplon Ecaflip,24
10304,Doplon Eniripsa,24
10305,Doplon Enutrof,24
10306,Doplon Féca,24
10307,Doplon Iop,24
10308,Doplon Osamodas,24
10309,Doplon Pandawa,24
10310,Doplon Sacrieur,24
10311,Doplon Sadida,24
10312,Doplon Sram,24
10313,Doplon Xélor,24
10325,Cadeau Bracelet du Tétounik,89
10326,Cadeau Ceinture du Tétounik,89
10327,Cadeau Chaussures du Tétounik,89
10328,Cadeau Coiffe Mulet du Tétounik,89
10330,Cadeau Yugure,89
10331,Cadeau Yugoufle,89
10332,Cadeau Yugolette,89
10333,Cadeau Yugonnet,89
10334,Cadeau L'Oxolature,89
10335,Cadeau Bottines de la Denrée,89
10336,Cadeau Oxano,89
10337,Cadeau Coiffe de la Denrée,89
10338,Cadeau Dagues de Noké,89
10339,Cadeau Collier de Noké,89
10340,Cadeau Cape de Noké,89
10341,Cadeau Masque de Noké,89
10342,Cadeau Masque Solaire,89
10343,Cadeau Bouclier Solaire,89
10344,Cadeau Anneau Solaire,89
10345,Cadeau L'Esteban,89
10346,Cadeau Limasque,89
10347,Cadeau Limape,89
10348,Cadeau Libottes,89
10349,Cadeau Collertue,89
10350,Cadeau Mitaines de Chisp,89
10351,Cadeau Chispocasque,89
10352,Cadeau Chispouclier,89
10353,Cadeau Chispottes,89
10354,Cadeau Golbottes,89
10355,Cadeau Hache Téreau hache,89
10356,Cadeau Fulgu au poing,89
10357,Cadeau Corno fulgures,89
10358,Cadeau Collier Sleump,89
10359,Cadeau Bâton Poupinateur,89
10360,Cadeau Les Sleumpettes,89
10361,Cadeau Kaskwette,89
10382,Parchemin de Bijoutier,13
10383,Parchemin de Joaillomage,13
10384,Parchemin de Boucher,13
10385,Parchemin de Bricoleur,13
10386,Parchemin de Forgemage d'Epées,13
10387,Parchemin de Forgeur de Marteaux,13
10388,Parchemin de Forgemage de Marteaux,13
10389,Parchemin de Forgeur de Pelles,13
10390,Parchemin de Forgemage de Pelles,13
10391,Parchemin de Sculptemage de Bâtons,13
10392,Parchemin de Sculptemage de Baguettes,13
10393,Parchemin de Forgemage de Dagues,13
10394,Parchemin de Sculptemage d'Arcs,13
10395,Parchemin de Forgeur de Haches,13
10396,Parchemin de Forgemage de Haches,13
10397,Parchemin de Forgeur de Boucliers,13
10398,Parchemin de Mineur,13
10399,Parchemin de Poissonnier,13
10400,Parchemin de Tailleur,13
10401,Parchemin de Costumage,13
10402,Parchemin d'Alchimiste,13
10403,Parchemin de Paysan,13
10404,Parchemin de Chasseur,13
10405,Parchemin de Pêcheur,13
10407,Parchemin de Cordomage,13
10414,Couronne Koninginnedag,16
10417,Pierre d'âme de gardien de donjon,124
10418,Pierre d'âme d'Archi-monstre,125
10456,Potion vers Mob l'Eponge,12
10457,Potion vers Bouftou Royal,12
10458,Potion vers Tournesol Affamé,12
10459,Potion vers Gelée Royale Bleue,12
10460,Potion vers Shin Larve,12
10461,Potion vers Wabbit Gm,12
10462,Potion vers Scarabosse Doré,12
10463,Potion vers Bworkette,12
10464,Potion vers Dragon Cochon,12
10465,Potion vers Mominotor,12
10466,Potion vers Déminoboule,12
10467,Potion vers Gelée Royale Menthe,12
10468,Potion vers Tofu Royal,12
10469,Potion vers Blop Coco Royal,12
10470,Potion vers Blop Griotte Royal,12
10471,Potion vers Blop Indigo Royal,12
10472,Potion vers Blop Reinette Royal,12
10473,Potion vers Rat Noir,12
10474,Potion vers Rat Blanc,12
10475,Potion vers Minotoror,12
10476,Potion vers Dark Vlad,12
10477,Potion vers Tanukouï San,12
10478,Potion vers Craqueleur Légendaire,12
10479,Potion vers Gelée Royale Fraise,12
10480,Potion vers Maître Corbac,12
10481,Potion vers Blop Multicolore Royal,12
10482,Potion vers Corailleur Magistral,12
10483,Potion vers Gourlo le Terrible,12
10484,Potion vers Meulou,12
10485,Potion vers Wa Wabbit,12
10486,Potion vers Moon,12
10487,Potion vers Koulosse,12
10488,Potion vers Skeunk,12
10489,Potion vers Abraknyde Ancestral,12
10490,Potion vers Maître Pandore,12
10491,Potion vers Tynril,12
10492,Potion vers Tynril Consterné,12
10493,Potion vers Tynril Déconcerté,12
10494,Potion vers Tynril Perfide,12
10495,Potion vers Gelée Royale Citron,12
10496,Potion vers Bworker,12
10497,Potion vers Sphincter Cell,12
10498,Potion vers Minotot,12
10499,Potion vers Silf le Rasboul Majeur,12
10500,Potion vers Crocabulia,12
10501,Potion vers Péki Péki,12
10502,Potion vers Chêne Mou,12
10503,Potion vers Ougah,12
10504,Potion vers Kimbo,12
10506,Parchemin de Sort Spécial Flèche de dispersion,75
10507,Parchemin de Sort Spécial Retraite anticipée,75
10508,Parchemin de Sort Spécial Mise en Garde,75
10509,Parchemin de Sort Spécial Mot Lotof,75
10510,Parchemin de Sort Spécial Ivresse,75
10511,Parchemin de Sort Spécial Douleur partagée,75
10512,Parchemin de Sort Spécial Arbre de vie,75
10513,Parchemin de Sort Spécial Raulebaque,75
10515,Cadeau Couronne Koninginnedag,89
10516,Transformation flammèche,27
10518,Recette de la Corde d'escalade,24
10519,Recette des Pierres de souillure impures,24
10520,Recette des Pierres de souillure,24
10544,Gelutin,18
10552,Yugonnet,16
10553,Chapeau de Tolot,16
10554,Chapeau de Beneji,16
10555,Bouclier du Real Boitar,82
10556,Bouclier des Bouftons Rouges,82
10557,Gantelet du Real Boitar,9
10558,Gantelet des Bouftons Rouges,9
10559,Ceinture de Tolot,10
10560,Ceinture de Mounu,10
10561,Bottes du Real Boitar,11
10562,Bottes des Bouftons Rouges,11
10563,Orbe reconstituant,50
10564,Paquet orbe reconstituant,89
10587,Etoffe des Héros,55
10597,Fantôme de Gelutin,90
10598,Cadeau Gelutin,89
10599,Certificat de mise en chanil : Gelutin,77
10601,Certificat de reconstitution,24
10602,Parchemin de Sort Apprivoisement de monture,75
10603,Parchemin de Sort Capture d'âmes,75
10604,Parchemin de Sort Marteau de Moon,75
10605,Parchemin de Sort Boomerang perfide,75
10606,Gemme de Rat Blanc,85
10608,Potion vers Kralamoure Géant,12
10613,Rune Pa Pi,78
10615,Rune Pa Pi Per,78
10616,Rune Ra Pi Per,78
10618,Rune Pa Do Per,78
10619,Rune Ra Do Per,78
10621,Ordres des Sacre,24
10622,Epée de Grüt,6
10623,Amulette de Grüt,1
10624,Ceinture de Grüt,10
10625,Bottes de Grüt,11
10626,Epée de Kocksis,6
10627,Anneau de Kocksis,9
10628,Bottes de Kocksis,11
10629,Ceinture de Kocksis,10
10630,Bâton de Gobeuf,4
10631,Amulette de Gobeuf,1
10632,Ceinture de Gobeuf,10
10633,Anneau de Gobeuf,9
10634,Arc de Laikteur,2
10635,Amulette de Laikteur,1
10636,Anneau de Laikteur,9
10637,Bottes de Laikteur,11
10638,Epée de Rekto Topi,6
10639,Amulette de Rekto Topi,1
10640,Ceinture de Rekto Topi,10
10641,Bottes de Rekto Topi,11
10642,Pioche de Grizou,21
10643,Anneau de Grizou,9
10644,Bottes de Grizou,11
10645,Ceinture de Grizou,10
10647,Cadeau Bottes du Real Boitar,89
10648,Cadeau Ceinture de Tolot,89
10649,Cadeau Gantelet du Real Boitar,89
10650,Cadeau Bouclier du Real Boitar,89
10651,Cadeau Chapeau de Tolot,89
10652,Cadeau Bottes des Bouftons Rouges,89
10653,Cadeau Ceinture de Mounu,89
10654,Cadeau Gantelet des Bouftons Rouges,89
10655,Cadeau Bouclier des Bouftons Rouges,89
10656,Cadeau Chapeau de Beneji,89
10657,Chercheur d'Ogrines,18
10658,Fantôme de Chercheur d'Ogrines,90
10659,Oeuf du Chercheur d'Ogrines,72
10660,Cadeau Oeuf de Chercheur d'Ogrines,89
10661,Certificat de mise en chanil : Chercheur d'Ogrines,77
10662,Rune Pa Prospe,78
10663,Brioche à la viande de bouftou,33
10664,Abragland,94
10665,Coffre de Jorbak,94
10667,Empreinte de Jorbak,24
10668,Bonne fortune de Jorbak,28
10669,Potion de crapaud-mufle,12
10670,Parchemin de Persimol,94
10673,Potion de HmmMmmMmmm,12
10674,Mmmmm,28
10675,Cadeau Dofusien,89
10676,Double effet Kill Coos,28
10677,Shigekax Kill Coos,42
10678,Voyager sans jamais perdre le Nord,25
10680,Souvenir sanglant du Goultarminator,24
10681,Transformation en Crapaud-mufle,31
10682,Le secret de Persimol,29
10685,Casque du Roks Or,16
10686,Cape du Roks Or,17
10687,Anneau du Roks Or,9
10688,Ceinture du Roks Or,10
10689,Cadeau Epée de Grüt,89
10690,Cadeau Amulette de Grüt,89
10691,Cadeau Ceinture de Grüt,89
10692,Cadeau Bottes de Grüt,89
10693,Cadeau Epée de Kocksis,89
10694,Cadeau Anneau de Kocksis,89
10695,Cadeau Bottes de Kocksis,89
10696,Cadeau Ceinture de Kocksis,89
10697,Cadeau Bâton de Gobeuf,89
10698,Cadeau Amulette de Gobeuf,89
10699,Cadeau Ceinture de Gobeuf,89
10700,Cadeau Anneau de Gobeuf,89
10701,Cadeau Arc de Laikteur,89
10702,Cadeau Amulette de Laikteur,89
10703,Cadeau Anneau de Laikteur,89
10704,Cadeau Bottes de Laikteur,89
10705,Cadeau Epée de Rekto Topi,89
10706,Cadeau Amulette de Rekto Topi,89
10707,Cadeau Ceinture de Rekto Topi,89
10708,Cadeau Bottes de Rekto Topi,89
10709,Cadeau Pioche de Grizou,89
10710,Cadeau Anneau de Grizou,89
10711,Cadeau Bottes de Grizou,89
10712,Cadeau Ceinture de Grizou,89
10715,Poudre de Créatoune,48
10716,Hormone d'Atouin,48
10717,Hormone de Bébé Pandawa,48
10718,Hormone de Bilby,48
10719,Hormone de Bwak,48
10720,Hormone de Bworky,48
10721,Hormone de Chacha,48
10722,Hormone de Chacha Angora,48
10723,Hormone de Chacha Tigré,48
10724,Hormone de Crocodaille,48
10725,Hormone d'Ecureuil Chenapan,48
10726,Hormone de Fëanor,48
10727,Hormone de Koalak Sanguin,48
10728,Hormone de Kouin-Kouin,48
10729,Hormone de Léopardo,48
10730,Hormone de Mini Wa,48
10731,Hormone de Nomoon,48
10732,Hormone de Péki,48
10733,Hormone de Petit Chacha Blanc,48
10734,Hormone de Petit Chienchien Noir,48
10735,Hormone de Pioute,48
10736,Hormone de Ross,48
10737,Hormone de Vilain Petit Corbac,48
10738,Hormone de Wabbit,48
10739,Hormone de Walk,48
10740,Hormone de Willy le Relou,48
10741,Hormone de Marcassin,48
10742,Hormone de Miniminotot,48
10743,Hormone de Tiwabbit Kiafin,48
10744,Hormone de Chauffe-Souris,48
10745,Hormone de Dragoune Noire,48
10746,Hormone de Bouloute du Parrain,48
10747,Hormone de Gelutin,48
10748,Hormone de Shushu de Rushu,48
10749,Hormone de Vampyrette,48
10750,Potion d'Amélioration d'Atouin,116
10751,Potion d'Amélioration de Bébé Pandawa,116
10752,Potion d'Amélioration de Bilby,116
10753,Potion d'Amélioration de Bwak,116
10754,Potion d'Amélioration de Bworky,116
10755,Potion d'Amélioration de Chacha,116
10756,Potion d'Amélioration de Chacha Angora,116
10757,Potion d'Amélioration de Chacha Tigré,116
10758,Potion d'Amélioration de Crocodaille,116
10759,Potion d'Amélioration d'Ecureuil Chenapan,116
10760,Potion d'Amélioration de Fëanor,116
10761,Potion d'Amélioration de Koalak Sanguin,116
10762,Potion d'Amélioration de Kouin-Kouin,116
10763,Potion d'Amélioration de Léopardo,116
10764,Potion d'Amélioration de Mini Wa,116
10765,Potion d'Amélioration de Nomoon,116
10766,Potion d'Amélioration de Péki,116
10767,Potion d'Amélioration de Petit Chacha Blanc,116
10768,Potion d'Amélioration de Petit Chienchien Noir,116
10769,Potion d'Amélioration de Pioute,116
10770,Potion d'Amélioration de Ross,116
10771,Potion d'Amélioration de Vilain Petit Corbac,116
10772,Potion d'Amélioration de Wabbit,116
10773,Potion d'Amélioration de Walk,116
10774,Potion d'Amélioration de Willy le Relou,116
10775,Potion d'Amélioration de Marcassin,116
10776,Potion d'Amélioration de Miniminotot,116
10777,Potion d'Amélioration de Tiwabbit Kiafin,116
10778,Potion d'Amélioration de Chauffe-Souris,116
10779,Potion d'Amélioration de Dragoune Noire,116
10780,Potion d'Amélioration de Bouloute du Parrain,116
10781,Potion d'Amélioration de Gelutin,116
10782,Potion d'Amélioration de Shushu de Rushu,116
10783,Potion d'Amélioration de Vampyrette,116
10784,Amulette du débutant,1
10785,Anneau du débutant,9
10786,Peau parfaite de Koalak Immature,24
10787,Aile parfaite de Dragodinde Rousse Sauvage,24
10788,Aile parfaite de Dragodinde,24
10789,Poils irritants de Koalak Forestier,24
10790,Os magique de Mama Koalak,24
10791,Poils de Barbe urticants du Warko Marron,24
10792,Potion de soin du débutant,12
10793,Pain du débutant,33
10794,Bottes du débutant,11
10795,Poisson Deukloche du débutant,49
10796,Mexicanos du débutant,69
10797,Epée Tulante du débutant,6
10798,Bouclier du débutant,82
10799,Ceinture du débutant,10
10800,Cape du débutant,17
10801,Chapeau du débutant,16
10802,Dragoune Dorée,18
10804,Cadeau Dragoune Dorée,89
10805,Transformation Fantôme Dragoune Dorée,27
10806,Certificat de mise en chanil : Dragoune Dorée,77
10807,Fantôme de Dragoune Dorée,90
10808,Hormone de Dragoune Dorée,48
10809,Potion d'Amélioration de Dragoune Dorée,116
10810,Hormone de Chercheur d'Ogrines,48
10811,Potion d'Amélioration de Chercheur d'Ogrines,116
10812,Message anonyme,24
10813,Liste de noms,24
10814,Caisse pour Pandetté,24
10815,Liquide étrange,24
10816,Pétale Fané de Rose Démoniaque,24
10817,Anti-dépendant,24
10818,Hache de l'initié,19
10825,Goulifié,30
10826,Avis d'expulsion,24
10827,Potion de soin larvesque,12
10828,Casque de boufbowl,16
10829,Kamapêche,20
10830,Banana Cape,17
10831,Bananagrume,46
10832,Craqueloroche,94
10833,Chapain,33
10834,Coiffe Wouaf,16
10835,Cachet du bizut,50
10836,Boufbamu,1
10838,Orangé,30
10839,Monstre Pain,33
10840,Monstre Pain consommable,33
10841,Marron,30
10842,Transformation en chacha,31
10843,Note sur Krtek,24
10844,Mmmmm,31
10846,Phéro-Cape,17
10847,Bottes d'Hulkrap,11
10848,Bottes de Klüme,11
10849,Ceinture d'Hulkrap,10
10850,Ceinture de Klüme,10
10851,Ceinture de Kloug,10
10852,Amulette d'Hulkrap,1
10853,Amulette de Kloug,1
10854,Anneau de Klüme,9
10855,Anneau de Kloug,9
10856,Hache d'Hulkrap,19
10857,Marteau de Klüme,7
10858,Baguette de Kloug,3
10860,Potion de changement de nom,12
10861,Potion de changement des couleurs,12
10862,Potion de changement de sexe,12
10863,Raknaille,18
10864,Meuch,18
10865,Tofoudre,18
10866,Pykur,18
10867,Fantôme de Raknaille,90
10868,Fantôme de Meuch,90
10869,Fantôme de Tofoudre,90
10870,Fantôme de Pykur,90
10871,Cadeau Raknaille,89
10872,Cadeau Meuch,89
10873,Cadeau Tofoudre,89
10874,Cadeau Pykur,89
10875,Certificat de mise en chanil : Raknaille,77
10876,Certificat de mise en chanil : Meuch,77
10877,Certificat de mise en chanil : Tofoudre,77
10878,Certificat de mise en chanil : Pykur,77
10879,Hormone de Raknaille,48
10880,Hormone de Meuch,48
10881,Hormone de Tofoudre,48
10882,Hormone de Pykur,48
10883,Potion d'Amélioration de Raknaille,116
10884,Potion d'Amélioration de Meuch,116
10885,Potion d'Amélioration de Tofoudre,116
10886,Potion d'Amélioration de Pykur,116
10887,Cadeau Amulette d'Hulkrap,89
10888,Cadeau Amulette de Kloug,89
10889,Cadeau Baguette de Kloug,89
10890,Cadeau Marteau de Klüme,89
10891,Cadeau Hache d'Hulkrap,89
10892,Cadeau Anneau de Klüme,89
10893,Cadeau Anneau de Kloug,89
10894,Cadeau Ceinture d'Hulkrap,89
10895,Cadeau Ceinture de Klüme,89
10896,Cadeau Ceinture de Kloug,89
10897,Cadeau Bottes d'Hulkrap,89
10898,Cadeau Bottes de Klüme,89
10899,Bâton du Manitou Zoth,4
10900,Eclat de coquille,24
10901,Gigantesque Canine,24
10902,Slip du Manitou Zoth,24
10903,Clef de l'antre du Manitou Zoth,24
10904,Grozillamu,1
10906,Bouclier Draconique,82
10908,Cadeau Donjons Beta-Test DOFUS 2.0,89
10909,Phéromone de Tofu,48
10910,Cadeau Coffret Collector DOFUS 2.0,89
10911,Potion de Rappel de M. Scouty,12
10912,Cadeau de Nowel ridicule,89
10913,Cadeau de Nowel satisfaisant,89
10914,Cadeau de Nowel potentiellement surpuissant,89
10915,Ordre de mission de Félix Nowel,24
10916,Félicitations de Félix Nowel,24
10917,Petite caisse de cadeaux,24
10918,Caisse de cadeaux,24
10919,Grosse caisse de cadeaux,24
10920,Biscuits de Nowel,24
10921,Cadeau scellé du Minotoboule,24
10922,Bouclier du Bûcheron Primordial,82
10923,Bouclier du Forgeur d'Epées Primordial,82
10924,Bouclier du Sculpteur d'Arcs Primordial,82
10925,Bouclier du Forgeur de Marteaux Primordial,82
10926,Bouclier du Cordonnier Primordial,82
10927,Bouclier du Bijoutier Primordial,82
10928,Bouclier du Forgeur de Dagues Primordial,82
10929,Bouclier du Sculpteur de Bâtons Primordial,82
10930,Bouclier du Sculpteur de Baguettes Primordial,82
10931,Bouclier du Forgeur de Pelles Primordial,82
10932,Bouclier du Mineur Primordial,82
10933,Bouclier du Boulanger Primordial,82
10934,Bouclier de l'Alchimiste Primordial,82
10935,Bouclier du Tailleur Primordial,82
10936,Bouclier du Paysan Primordial,82
10937,Bouclier du Forgeur de Haches Primordial,82
10938,Bouclier du Pêcheur Primordial,82
10939,Bouclier du Chasseur Primordial,82
10940,Bouclier du Forgemage de Dagues Primordial,82
10941,Bouclier du Forgemage d'Epées Primordial,82
10942,Bouclier du Forgemage de Marteaux Primordial,82
10943,Bouclier du Forgemage de Pelles Primordial,82
10944,Bouclier du Forgemage de Haches Primordial,82
